ClassNum,ID,SegmentNumber,AvgSpeed,MSDPrev,TSD,AvgCosTheta,AvgDegTheta
3,"NINV50",4,1.07712598518124,37.660487275,3.28783875947569,-0.237949600664879,106.804492630884
3,"NINV51",1,2.05513995821063,102.014879809524,3.60323651471333,-0.41216841843583,98.271731118439
2,"NINV52",1,0.842513535420287,15.0667459310345,1.76290652876314,-0.725611121073533,159.088249348294
2,"NINV52",2,0.583223289098294,8.26548496551725,1.68877735252957,-0.914017500459511,160.985534023341
2,"NINV52",3,0.51407090289246,6.07997444827587,1.33309949298233,-0.908484495789361,165.443162873328
2,"NINV52",4,0.566008617984089,5.99094779310345,0.969655189704702,-0.972311520072161,169.679407601246
2,"NINV52",5,0.540316729242846,7.39638389655173,1.49276149617246,-0.53837581432799,129.485726279669
2,"NINV52",6,0.727782546536423,11.0945805757575,1.57472164938347,-0.802849563425312,151.157764560407
3,"NINV53",1,1.04222615671249,39.2786392758621,4.43716936046184,-0.530609544872595,139.37151856455
1,"NINV53",2,0.841587595007084,31.3928647931035,3.71192575733174,-0.269615862867246,93.6242674726081
3,"NINV53",3,1.31413167815943,59.1029079487179,4.23241283964695,-0.306982631002194,115.533033970941
3,"NINV54",1,1.28956087777268,46.4966114137931,4.01578340446926,-0.572729686044527,127.592397313702
3,"NINV54",2,2.16891766426562,108.221361727273,4.81439721076038,-0.625014593341366,143.211330372672
3,"NINV55",1,1.29931388626077,55.7377376896552,4.6934388604325,-0.397119368881691,119.76582165685
2,"NINV55",2,0.878630022338848,31.4098695862069,4.10321026987653,-0.29688170262963,103.205367275366
2,"NINV55",3,0.271856139963488,3.5309601724138,1.48221144451641,-0.44410992662411,126.842985679951
1,"NINV55",4,0.20884839426946,1.38798202941176,0.692457059764659,-0.301605661198162,93.2124184490262
2,"NINV56",1,0.256255737819067,2.33877941379311,1.0447990653776,-0.511302162706477,128.536100511253
2,"NINV56",2,0.474427335203465,13.5742005517241,2.99850940331573,-0.507993758754932,140.87046175242
2,"NINV56",3,0.157493239195737,1.04883003448276,0.805389776961865,-0.712927314517815,160.621211993734
1,"NINV56",4,0.0202054357214827,0.0153023103448273,0.0642851198439722,0.00451549798958255,92.4624481537435
1,"NINV56",5,0.21918191481197,3.56693058620689,1.5970319572671,-0.0731177240136053,76.687853250809
2,"NINV56",6,1.01644743158412,32.9357653448276,3.38984221365506,-0.346315944435524,126.872117348571
2,"NINV57",1,0.140834568972535,0.839069517241378,0.722170815971212,-0.224847333050585,113.80738888352
1,"NINV57",2,1.0133146378768,31.2577570344827,3.17039948793318,-0.457082086476998,95.6235734969931
2,"NINV57",3,0.650692741348874,12.8064364827586,2.23339869291195,-0.766674732093758,152.529327943057
2,"NINV57",4,0.904917040321211,27.8767586551724,3.89157418248777,-0.835276715888314,159.842508819486
2,"NINV57",5,0.546577081260426,9.09566717241379,2.00259653839617,-0.678024986860479,140.62878793567
2,"NINV57",6,0.475908752317618,7.91637003125,1.92118343903274,-0.546448552532502,142.023506707661
2,"NINV58",1,0.104220703532036,0.524327448275861,0.559456995314538,-0.478431496979125,145.929097310995
2,"NINV58",2,0.177461640204571,2.34324872413792,1.32243915288001,-0.20130638803115,113.786483321892
2,"NINV58",3,0.0828941617614088,0.257469379310345,0.321356461488949,-0.237109310544948,106.389437901449
2,"NINV58",4,0.210716629890117,1.35426475862069,0.777223834643598,-0.663798618409435,154.200883104124
2,"NINV58",5,0.101602687894042,0.348851655172414,0.424341174847172,-0.504435335076246,158.774799590456
2,"NINV58",6,0.366832201969932,4.20133151724137,1.43947200008437,-0.705657228555227,155.722338496988
2,"NINV58",7,0.362227573043286,21.2868661034483,4.11730817252793,-0.542895736372671,126.64169581739
2,"NINV58",8,0.338846452538946,4.5298974137931,1.48673113961801,-0.350097850394933,123.194762183128
1,"NINV58",9,0.444717063381855,10.0332725862069,2.56055834042582,-0.405385495212376,92.3343297274724
2,"NINV58",10,0.423485268550007,7.75068179310344,1.72393874855197,-0.388536667093571,126.970876785657
2,"NINV58",11,0.717794017728006,21.8120594285714,3.51274462380467,-0.672509733263954,111.679374223134
3,"NINV59",1,1.18025490762386,38.0463767931035,3.3022469780424,-0.519544605326113,123.662118356871
3,"NINV59",2,1.29773651021471,46.6772585517241,2.88826635559688,-0.324396577459273,124.359123500013
2,"NINV59",3,0.374215392398797,4.93605965517241,1.26074521772607,-0.376800406886315,114.272622578945
1,"NINV59",4,0.878646045985509,31.747302,3.17589816248988,-0.0327002590154251,99.1635684507095
3,"NINV59",5,1.57241649802845,58.5558612105263,3.31075167954094,-0.476579597412425,133.433311546877
2,"NINV60",1,0.929227540943389,29.58347075,2.99122625752525,-0.426255337990497,123.880632873794
3,"NINV61",1,1.26817032323063,45.7112956666667,3.0822757898326,-0.353292243066751,106.988884028685
2,"NINV62",1,0.678166679721589,14.7837412758621,2.33528696346647,-0.412718027040306,111.735038092161
2,"NINV62",2,0.539338374382627,7.38484820689655,1.59760390461781,-0.724282976264775,151.782512969414
2,"NINV62",3,0.337110581980182,5.76520510344828,1.83224950012767,-0.688998516794874,153.705062778528
3,"NINV62",4,1.08652504828917,40.7489316571429,3.91933794381571,-0.461692060215449,98.9930566218304
